booking_id,customer_name,hotel_name,country,room_type,price,rating,booking_date,status
15089,Edward Mcintyre,Ocean View Hotel,United Kingdom,Standard,244.84,3.5,2026-05-12,Confirmed
24193,April Hughes,Green Valley Resort,United States,Family,50.82,1.7,2025-08-30,Cancelled
15618,Emma Bush,Blue Lagoon Hotel,India,Executive,247.16,2.6,2025-11-21,Cancelled
22383,Jordan Hernandez,Ocean View Hotel,Sri Lanka,Deluxe,74.29,4.5,2025-02-13,Pending
10896,Dylan Rodriguez,Ocean View Hotel,Canada,Executive,426.65,2.4,2025-06-08,Completed
29330,Joseph Frazier,Blue Lagoon Hotel,Australia,Family,371.64,4.5,2024-10-25,Completed
18942,Michelle Knapp,Mountain View Hotel,Sri Lanka,Deluxe,446.75,4.9,2026-03-09,Confirmed
16804,Jason Robinson,City Garden Hotel,United Kingdom,Standard,155.21,4.6,2025-02-23,Cancelled
11226,Hannah Ross,Ocean View Hotel,Sri Lanka,Standard,107.63,3.1,2025-11-02,Completed
29137,Logan Petersen,Grand Palace Hotel,Australia,Suite,128.37,1.1,2025-07-18,Completed
23131,Nicholas Kennedy,Blue Lagoon Hotel,Sri Lanka,Family,176.01,2.6,2025-04-29,Pending
13334,Rachel Simpson,Royal Beach Resort,United Kingdom,Family,167.15,3.8,2025-09-11,Cancelled
14755,Dr. Elizabeth Burgess,Mountain View Hotel,Canada,Deluxe,331.03,2.6,2026-07-29,Cancelled
13620,Alicia Carter,Ocean View Hotel,Australia,Family,182.55,1.8,2026-07-12,Cancelled
16952,Cynthia Smith,Grand Palace Hotel,United Kingdom,Family,133.59,3.2,2026-03-19,Pending
16111,Brandy Rivera,City Garden Hotel,Germany,Deluxe,467.28,1.4,2024-10-04,Pending
21867,Carol Velasquez,Green Valley Resort,Singapore,Standard,94.95,4.9,2024-04-13,Completed
18142,Nicole Williams,Royal Beach Resort,United States,Family,481.9,2.2,2025-12-27,Pending
17585,Dylan Mathews,Green Valley Resort,Germany,Executive,163.74,4.2,2024-07-09,Cancelled
25754,Erin King,Grand Palace Hotel,United Kingdom,Deluxe,232.19,1.8,2026-01-17,Completed
25411,Crystal Ward,Grand Palace Hotel,Canada,Family,52.32,3.3,2024-03-06,Confirmed
24625,David Vance,Green Valley Resort,Australia,Standard,377.21,3.8,2026-03-16,Completed
14861,Steven Mendez,Ocean View Hotel,India,Family,66.18,3.0,2025-10-13,Pending
28415,Michael Vargas,Mountain View Hotel,Germany,Family,437.27,1.9,2024-08-27,Pending
29947,Carly Khan,Grand Palace Hotel,United Kingdom,Executive,121.62,2.2,2026-04-21,Confirmed
26317,Steven Williams,Blue Lagoon Hotel,United Kingdom,Family,220.71,4.5,2026-06-09,Pending
16267,Katrina Simpson,Royal Beach Resort,Australia,Standard,147.92,1.5,2025-11-06,Completed
12223,Jessica Gonzalez,Mountain View Hotel,Australia,Family,210.26,4.4,2025-04-26,Completed
14680,Tanner Murray,City Garden Hotel,Canada,Standard,127.74,4.2,2026-06-13,Completed
29095,Cheryl Carpenter,Green Valley Resort,United Kingdom,Family,416.95,1.5,2025-10-10,Confirmed
13797,Leah Warren MD,City Garden Hotel,Germany,Suite,353.36,3.7,2025-11-06,Confirmed
12228,Jeremy Walker,Blue Lagoon Hotel,Sri Lanka,Standard,69.62,4.6,2025-10-25,Pending
25863,Linda Mullen,Sunrise Resort,United States,Standard,485.8,1.7,2024-02-24,Completed
10946,Lori Miller,Green Valley Resort,Germany,Suite,85.69,2.1,2025-03-09,Confirmed
11275,Melissa Johnson,Royal Beach Resort,Australia,Standard,324.32,2.1,2026-04-30,Cancelled
14465,Sandra Martinez,Sunrise Resort,United Kingdom,Standard,442.28,4.4,2025-12-26,Cancelled
17554,Beverly Mathews,Royal Beach Resort,United States,Standard,406.99,4.9,2025-03-01,Confirmed
29436,Michelle Griffith,Grand Palace Hotel,Canada,Family,232.91,4.1,2025-08-09,Pending
20306,Amanda Lewis,Royal Beach Resort,Singapore,Family,349.72,3.5,2026-04-10,Confirmed
17701,Timothy Evans,City Garden Hotel,United States,Family,137.09,4.7,2026-05-01,Pending
27477,Jennifer Brown,Sunrise Resort,United States,Deluxe,66.47,2.2,2025-10-15,Cancelled
27566,Scott Meyer,Blue Lagoon Hotel,singapore,Executive,404.28,4.8,2025-04-13,Cancelled
29453,Kimberly Middleton,Blue Lagoon Hotel,Canada,Executive,92.91,4.1,2026-01-12,Pending
22122,Katie Bowen DDS,Blue Lagoon Hotel,Sri Lanka,Suite,204.12,4.6,2026-08-16,Cancelled
21118,Paul Long,Royal Beach Resort,Singapore,Executive,321.37,2.6,2024-08-06,Confirmed
26544,Kevin White,Mountain View Hotel,Sri Lanka,Executive,149.18,3.9,2025-04-04,Cancelled
27284,Paul Lawrence,Green Valley Resort,United States,Deluxe,369.73,3.2,2025-05-15,Cancelled
26069,Krista Ramirez,Sunrise Resort,United States,Family,403.66,3.0,2026-06-27,Confirmed
22588,Dillon Phillips,Royal Beach Resort,Singapore,Deluxe,250.23,2.7,2025-01-13,Pending
21249,Teresa Lopez,City Garden Hotel,Canada,Family,243.74,4.0,2026-05-08,Confirmed
12789,Travis Miles,Blue Lagoon Hotel,United Kingdom,Executive,159.57,3.4,2024-05-06,Pending
16269,Victoria Martin,City Garden Hotel,India,Deluxe,132.49,4.8,2024-02-15,Completed
14902,Alexander Bullock,Green Valley Resort,Australia,Executive,405.41,3.1,2024-12-05,Cancelled
11181,Tammy Sanders,Sunrise Resort,United Kingdom,Standard,216.95,4.3,2024-06-28,Completed
20991,Daniel Neal,Mountain View Hotel,Australia,Executive,233.6,1.5,2025-03-21,Completed
29884,Mark Cook,Grand Palace Hotel,Germany,Family,60.16,1.4,2026-07-17,Pending
21736,Ryan Miller,Royal Beach Resort,Germany,Family,262.96,3.5,2025-03-31,Confirmed
27920,Donna Taylor,City Garden Hotel,Singapore,Deluxe,253.95,3.5,2026-01-07,Completed
23438,Dalton Williams,Sunrise Resort,Australia,Deluxe,277.39,1.8,2026-01-19,Pending
16216,Dr. Christina Singh,Green Valley Resort,Germany,Family,291.58,4.0,2026-01-10,Pending
15423,Debra Khan,City Garden Hotel,India,Family,450.98,1.7,2025-08-14,Completed
13494,Mr. John Schmidt,City Garden Hotel,Australia,Deluxe,494.69,2.9,2024-09-30,Completed
23588,John Wagner,Mountain View Hotel,India,Deluxe,137.22,3.2,2024-07-18,Cancelled
11460,Heather Matthews,Mountain View Hotel,Sri Lanka,Standard,475.61,3.6,2024-12-01,Completed
20126,Kara Bell,Mountain View Hotel,Sri Lanka,Family,162.27,2.1,2024-02-20,Cancelled
27123,Sarah Gibson,Grand Palace Hotel,United Kingdom,Suite,433.67,2.4,2026-02-22,Cancelled
15359,Cynthia Trujillo,City Garden Hotel,Germany,Family,439.3,3.3,2024-07-04,Cancelled
29718,Danny Ramirez,City Garden Hotel,United States,Deluxe,197.09,3.1,2025-05-17,Completed
16649,Shawn Perez,City Garden Hotel,United States,Executive,234.46,4.7,2025-01-28,Cancelled
20934,Sara Griffin,Blue Lagoon Hotel,Singapore,Suite,255.35,3.0,2024-03-21,Cancelled
23990,Rhonda Vaughn,Green Valley Resort,India,Suite,407.51,2.7,2024-11-21,Pending
21499,Jonathan Kemp,Green Valley Resort,Germany,Deluxe,143.11,4.8,2025-10-12,Pending
29892,Nicholas Padilla,Blue Lagoon Hotel,Australia,Standard,417.6,1.2,2026-08-17,Confirmed
10112,Carla Garcia,Green Valley Resort,Sri Lanka,Family,252.91,4.0,2026-03-14,Confirmed
11587,Ronald Hart,City Garden Hotel,United States,Executive,195.26,1.2,18-Aug-2024,Confirmed
11396,William Copeland,Blue Lagoon Hotel,United States,Deluxe,182.93,3.8,2026-04-12,Confirmed
21141,Melissa Johnson,Blue Lagoon Hotel,Sri Lanka,Family,63.82,3.2,2024-09-17,Confirmed
20803,Walter Alvarez,Grand Palace Hotel,Australia,Executive,427.83,1.4,2026-08-25,Completed
13890,Carmen Calhoun,Ocean View Hotel,Singapore,Suite,416.88,3.4,2025-05-04,Pending
29363,Sue Rodriguez,Ocean View Hotel,United States,Suite,423.89,4.5,2026-03-12,Confirmed
26763,Javier Burns,Blue Lagoon Hotel,India,Suite,397.59,4.1,2025-07-03,Pending
24218,Robert Norton,Mountain View Hotel,United States,Executive,476.17,2.2,2026-03-08,Completed
15621,Lisa Tucker,City Garden Hotel,Singapore,Deluxe,108.07,1.8,2025-02-19,Confirmed
17812,Sara Smith,Sunrise Resort,India,Family,129.26,1.4,2026-02-11,Confirmed
14852,Barry Green,Green Valley Resort,Sri Lanka,Suite,155.21,2.4,2025-05-09,Completed
17840,Heather Green,Ocean View Hotel,Singapore,Suite,70.07,1.9,2025-12-06,Completed
23460,Deborah Kelly,Royal Beach Resort,United Kingdom,Executive,453.64,3.8,2026-04-05,Cancelled
28064,Russell Moore,Sunrise Resort,Australia,Family,95.11,1.5,2024-08-30,Cancelled
25132,Walter Robinson,Sunrise Resort,India,Standard,224.97,4.8,2024-09-17,Cancelled
16956,Sean Smith,Sunrise Resort,Canada,Executive,244.63,3.7,2026-02-04,Confirmed
14850,Adam Humphrey,Sunrise Resort,United States,Family,354.92,3.5,2024-07-17,Pending
13300,Raymond Green,Ocean View Hotel,Germany,Deluxe,345.72,2.5,2025-10-29,Confirmed
21659,Christopher Duffy,Sunrise Resort,United Kingdom,Executive,90.61,1.6,2024-08-04,Pending
17884,Douglas Howard,Royal Beach Resort,Sri Lanka,Suite,312.71,3.2,2025-05-05,Completed
17780,Lisa Ball,Ocean View Hotel,Singapore,Executive,493.12,1.1,2025-07-15,Pending
24356,Beth Diaz,Green Valley Resort,United Kingdom,Deluxe,177.2,4.6,2025-08-02,Pending
27938,Laura Lara,Mountain View Hotel,Sri Lanka,Family,184.27,3.8,2024-04-03,Cancelled
24268,Charles Stone,Ocean View Hotel,Canada,Suite,455.18,3.2,2024-04-22,Cancelled
13033,David Dawson,City Garden Hotel,United Kingdom,Deluxe,372.16,2.4,2025-08-03,Pending
23210,Angela Donaldson,Grand Palace Hotel,India,Family,369.73,2.0,2026-06-20,Completed
13904,Charles Harris,Mountain View Hotel,Canada,Deluxe,350.66,1.5,2025-09-15,Cancelled
16180,Mary Watson DDS,City Garden Hotel,Singapore,Family,127.7,4.3,2025-09-17,Completed
12095,Julie Lopez,Blue Lagoon Hotel,United States,Deluxe,74.65,4.4,2026-06-11,Confirmed
20207,Cassandra Davis,Blue Lagoon Hotel,United States,Family,264.68,3.9,2026-08-25,Cancelled
19926,Victor Lopez,Sunrise Resort,Sri Lanka,Suite,263.58,1.6,2024-05-29,Completed
14470,James Fuller,Grand Palace Hotel,Sri Lanka,Deluxe,395.55,1.6,2024-03-02,Completed
12183,Jody Figueroa,Mountain View Hotel,Singapore,Suite,183.61,1.9,2024-10-17,Pending
13857,Mary Knight,Mountain View Hotel,United States,Standard,392.87,1.9,2024-08-22,Pending
14460,David Carrillo,Mountain View Hotel,United Kingdom,Executive,127.74,3.4,2024-09-13,Pending
24732,Alejandra Zimmerman,Blue Lagoon Hotel,United Kingdom,Standard,70.81,1.2,2026-08-01,Confirmed
20720,Ivan Miller,Green Valley Resort,Singapore,Standard,94.77,2.2,2024-08-15,Completed
19807,Patrick Jones,City Garden Hotel,Germany,Suite,139.59,1.9,2026-01-31,Cancelled
15934,Marcus Wong,Blue Lagoon Hotel,Singapore,Family,484.52,3.0,2026-06-08,Completed
11830,Nicholas Calhoun,Sunrise Resort,Germany,Standard,416.48,4.5,2026-04-19,Cancelled
16931,Brandon Tanner,Blue Lagoon Hotel,Australia,Family,493.7,3.6,2024-08-04,Confirmed
17538,Leslie Wilson,Blue Lagoon Hotel,India,Suite,81.82,1.7,2025-05-29,Confirmed
24646,Amanda Wagner,Grand Palace Hotel,Canada,Executive,364.15,3.5,2024-12-10,Confirmed
22901,Erin Taylor,City Garden Hotel,Singapore,Suite,462.36,2.7,2025-09-07,Completed
14786,Adam Doyle,Blue Lagoon Hotel,Singapore,Standard,423.99,1.1,2026-03-14,Completed
19569,Cheryl Davis,Ocean View Hotel,Australia,Deluxe,263.17,4.4,2024-07-25,Completed
16067,Matthew Mitchell,Blue Lagoon Hotel,Sri Lanka,Executive,305.07,3.3,2025-02-26,Completed
15839,Michelle Espinoza,Sunrise Resort,India,Suite,203.75,3.3,2024-01-17,Confirmed
12246,Timothy Woods,Ocean View Hotel,United States,Deluxe,94.6,4.1,30/10/2024,Cancelled
11485,Jamie Atkinson,Royal Beach Resort,United States,Family,338.62,1.1,2024-10-08,Cancelled
16089,Julie Freeman,Royal Beach Resort,United Kingdom,Standard,387.27,3.1,2025-09-29,Cancelled
14546,Mary Rich,Grand Palace Hotel,Sri Lanka,Family,325.56,2.8,2026-07-21,Confirmed
22595,Steven Phillips,Mountain View Hotel,Canada,Executive,,4.6,2025-02-13,Confirmed
20426,Julie Carroll,Blue Lagoon Hotel,United States,Standard,219.49,3.8,2025-10-11,Confirmed
13648,Jessica Adams,Grand Palace Hotel,Singapore,Family,399.17,1.3,2025-03-11,Cancelled
14930,Christine Liu,Sunrise Resort,Australia,Suite,167.05,4.5,2025-10-27,Confirmed
15505,Dwayne Turner,Grand Palace Hotel,Singapore,Executive,130.12,1.6,2024-11-15,Cancelled
22270,Pamela Mccoy,Sunrise Resort,Singapore,Executive,453.71,2.4,2024-03-04,Completed
23876,Brian King,Sunrise Resort,Singapore,Family,228.0,3.6,2024-02-08,Completed
21679,Maria Fitzgerald,Sunrise Resort,Canada,Standard,314.45,1.6,2025-11-18,Cancelled
13832,Miss Colleen Cunningham,Blue Lagoon Hotel,Sri Lanka,Family,331.16,3.5,2024-09-23,Cancelled
22195,Andres Little,Mountain View Hotel,Singapore,Suite,283.82,3.7,21/02/2026,Pending
18687,Courtney Beck,Green Valley Resort,United States,Standard,304.54,3.4,2025-03-26,Cancelled
17133,Carol Green,Grand Palace Hotel,Sri Lanka,Suite,153.39,1.8,2025-12-07,Cancelled
23143,Kimberly Wolf,Royal Beach Resort,Canada,Executive,93.72,4.9,2024-12-24,Confirmed
20765,Susan Moore,Sunrise Resort,Canada,Executive,368.97,1.7,2025-04-27,Completed
19505,Kyle Wong,Royal Beach Resort,Canada,Family,241.47,3.6,2025-10-02,Cancelled
14916,Benjamin Roth,Green Valley Resort,Singapore,Deluxe,353.76,4.1,2025-12-22,Confirmed
22948,Kara Bell,Green Valley Resort,Singapore,Deluxe,389.48,2.0,2024-04-21,Pending
25948,Nicole Gonzalez,Royal Beach Resort,Sri Lanka,Suite,432.55,3.0,2024-12-29,Completed
26929,Adam Williams,City Garden Hotel,United States,Deluxe,211.77,1.6,2025-04-17,Pending
17725,Harold Flowers,Blue Lagoon Hotel,Sri Lanka,Executive,244.48,1.3,2026-01-08,Cancelled
20388,Nicholas Morris,Ocean View Hotel,Germany,Family,253.52,1.8,2024-12-05,Pending
10469,Joseph Lee,Blue Lagoon Hotel,Canada,Executive,195.3,4.4,2025-08-10,Cancelled
10028,Phillip Jimenez,Green Valley Resort,Germany,Executive,485.42,2.5,2026-08-29,Pending
16628,Christy Larsen,City Garden Hotel,Singapore,Family,113.84,3.7,2024-12-28,Completed
19244,Jasmine Serrano,Blue Lagoon Hotel,India,Deluxe,438.11,2.6,2024-11-15,Pending
14148,Aaron Peterson,Mountain View Hotel,Australia,Family,217.16,2.0,2024-03-15,Pending
26206,Marvin White DDS,Grand Palace Hotel,Germany,Executive,217.33,2.8,2026-02-17,Cancelled
10806,Donald Silva,Royal Beach Resort,United States,Executive,219.02,2.6,2026-06-09,Pending
11454,Tracy Wallace,Green Valley Resort,Germany,Standard,235.92,3.1,2024-04-13,Completed
26692,Michael Brown,Sunrise Resort,Germany,Suite,430.49,2.6,2025-01-06,Pending
21751,Guy Warren,City Garden Hotel,United States,Standard,251.36,4.7,2024-05-26,Cancelled
27871,Kelsey Long,Royal Beach Resort,Canada,Deluxe,228.24,1.9,2025-04-21,Completed
24094,Michael Stephens,Sunrise Resort,United States,Suite,179.84,3.9,2026-02-13,Cancelled
19594,Laura Becker,Green Valley Resort,Singapore,Family,179.41,1.9,2025-10-30,Confirmed
11144,Kimberly Velasquez,Blue Lagoon Hotel,Canada,Deluxe,216.79,1.2,2024-12-25,Completed
24631,Julian Ryan,Grand Palace Hotel,Canada,Family,269.84,4.2,2024-10-19,Completed
12738,Daniel Powell,Grand Palace Hotel,United States,Executive,280.74,4.7,2025-06-03,Pending
24506,Nathan Hamilton,Mountain View Hotel,United States,Deluxe,409.17,1.7,2025-06-26,Pending
26689,Renee Murphy,Grand Palace Hotel,United States,Suite,442.55,3.7,2025-09-13,Completed
17536,Tara Hale,Green Valley Resort,United States,Standard,334.74,2.2,2024-05-06,Cancelled
28509,Michael Ramos,Royal Beach Resort,Singapore,Family,113.15,4.5,2025-12-24,Completed
25410,Mary Palmer,Green Valley Resort,Germany,Standard,167.09,3.6,2024-10-01,Pending
23245,Tammy Harrison DVM,Green Valley Resort,Australia,Deluxe,295.51,4.7,2026-04-09,Cancelled
22347,Casey Thomas,City Garden Hotel,Germany,Suite,384.6,1.6,2026-06-28,Completed
27150,Daniel Smith,Grand Palace Hotel,United States,Standard,296.73,1.5,2025-07-22,Completed
19688,Brady Pham,Sunrise Resort,Sri Lanka,Family,495.94,2.6,2025-04-16,Cancelled
17841,Michelle Macdonald,Mountain View Hotel,United States,Executive,72.01,2.8,2025-12-23,Confirmed
25808,Kim Mason,Grand Palace Hotel,Sri Lanka,Standard,459.64,4.8,2024-02-09,Pending
17592,Roberta Burns,Blue Lagoon Hotel,Germany,Family,104.82,3.9,2026-02-02,Pending
26760,,Sunrise Resort,Germany,Executive,261.37,1.4,2024-11-10,Pending
13743,Diana Miller,City Garden Hotel,Singapore,Suite,310.89,2.8,2025-12-07,Completed
18547,Debra Crane,City Garden Hotel,United Kingdom,Suite,287.9,5.0,2025-12-19,Confirmed
10084,Matthew Robinson,Grand Palace Hotel,Canada,Family,51.69,4.7,2025-05-28,Cancelled
23340,Taylor King,Blue Lagoon Hotel,Germany,Family,434.46,1.4,2025/05/27,Pending
10926,Rebecca Duncan,Sunrise Resort,United Kingdom,Standard,216.39,3.3,2024-12-22,Completed
19892,Melissa Rowe,City Garden Hotel,Singapore,Family,484.88,4.8,2025-04-01,Pending
25785,,Ocean View Hotel,Canada,Executive,57.93,3.8,2024-03-05,Completed
22614,Michelle Tran,Royal Beach Resort,Germany,Suite,435.47,3.6,2024-06-24,Pending
19888,Scott Glover,Ocean View Hotel,Sri Lanka,Deluxe,233.83,3.2,2024-10-27,Confirmed
24605,Andrew Morales,Royal Beach Resort,Germany,Executive,383.67,3.3,2024-10-07,Confirmed
11449,Mark Johnson,Ocean View Hotel,Sri Lanka,Deluxe,131.25,2.8,2026-01-17,Confirmed
19150,Dr. Richard Harrell,Royal Beach Resort,Australia,Suite,308.12,3.0,2024-02-08,Confirmed
28729,John Orr,Mountain View Hotel,India,Family,336.74,1.9,2024-12-23,Confirmed
24923,,Ocean View Hotel,Germany,Deluxe,446.78,3.4,2024-07-26,Confirmed
26951,Brandon Marshall,Grand Palace Hotel,Sri Lanka,Family,94.42,2.9,2025-12-16,Confirmed
12537,Rebecca Lopez,Ocean View Hotel,Singapore,Suite,231.89,2.9,2025-11-19,Cancelled
22782,Carl Garcia,Blue Lagoon Hotel,Canada,Suite,92.95,4.1,2025-08-23,Pending
26540,Pam Wyatt,Blue Lagoon Hotel,India,Family,490.74,4.3,2024-08-06,Completed
27678,Monica Tucker,Ocean View Hotel,United States,Family,388.63,4.4,2025-12-18,Completed
17336,Tammy Conley,Ocean View Hotel,United Kingdom,Family,95.95,2.5,2025-11-16,Confirmed
26448,Robin Smith,Grand Palace Hotel,India,Suite,279.17,4.6,2025-09-11,Cancelled
26710,Dakota Stewart,Mountain View Hotel,United States,Standard,429.64,3.3,2024-04-22,Confirmed
23941,Christian Escobar,City Garden Hotel,Germany,Executive,376.47,4.2,2024-01-06,Cancelled
12799,Michael Oconnell,Ocean View Hotel,Canada,Executive,151.21,3.8,2025-10-04,Confirmed
22026,Tracy Mckenzie,Mountain View Hotel,Canada,Suite,303.47,2.9,2024-03-31,Confirmed
23590,Carlos Owen,Blue Lagoon Hotel,United States,Executive,132.74,4.0,2024-04-23,Cancelled
27090,Mr. Jeffrey Curry PhD,City Garden Hotel,Germany,Suite,353.59,2.0,2025-07-07,Cancelled
26096,Brianna Baldwin,Grand Palace Hotel,Sri Lanka,Suite,446.54,3.4,2025-09-13,Pending
17502,Scott Delgado,Mountain View Hotel,Singapore,Suite,56.97,4.6,2025-01-08,Confirmed
12562,Kelli Hall,Blue Lagoon Hotel,Singapore,Executive,263.7,1.9,2024-06-03,Pending
26625,Laura Swanson,Ocean View Hotel,Australia,Executive,461.92,3.1,2026/07/08,Pending
15596,Brandy Harris,Grand Palace Hotel,Singapore,Family,190.76,1.4,2024-10-09,Cancelled
22021,Pamela Robertson,Blue Lagoon Hotel,Canada,Deluxe,427.74,2.9,2025-06-19,Completed
12325,Ashley Shah,Grand Palace Hotel,Australia,Suite,372.93,1.4,2025-09-02,Cancelled
22138,Daniel Carter,Sunrise Resort,Germany,Suite,277.12,3.7,2024-11-20,Pending
22136,Dana Shaw,Royal Beach Resort,Australia,Suite,105.26,2.2,2025-06-06,Completed
14864,Jennifer Leonard,Blue Lagoon Hotel,Australia,Family,361.55,2.1,2025-03-01,Cancelled
19761,Erin Zimmerman,Green Valley Resort,Canada,Family,304.77,1.1,2026-05-14,Confirmed
21073,Melissa Beck,Sunrise Resort,India,Family,190.68,4.0,2024-02-14,Completed
17610,,Royal Beach Resort,United Kingdom,Executive,140.86,4.0,2025-04-05,Confirmed
15442,Keith Adams,Blue Lagoon Hotel,India,Deluxe,405.13,3.6,2024-05-10,Confirmed
26829,Michael Bentley,Mountain View Hotel,Singapore,Family,267.52,1.9,2026-06-14,Completed
16650,Melanie Miller,Mountain View Hotel,United Kingdom,Family,142.04,3.4,2024-04-12,Cancelled
15342,Jorge Williams,City Garden Hotel,United Kingdom,Suite,451.04,1.7,2025-10-15,Confirmed
13731,Spencer Allen,City Garden Hotel,Australia,Deluxe,166.19,1.7,2026-06-06,Cancelled
23523,Gary Murphy,Sunrise Resort,Australia,Deluxe,158.6,2.1,2024-05-27,Pending
20980,Rebecca Parker,Blue Lagoon Hotel,India,Standard,153.25,3.9,2026-03-17,Confirmed
21774,Denise Gay,Ocean View Hotel,Canada,Executive,208.42,2.7,2026-07-30,Cancelled
28239,Nicholas Smith,Ocean View Hotel,Australia,Family,380.74,3.0,2025-05-22,Confirmed
24171,Robert Henry,Sunrise Resort,India,Executive,311.68,1.4,2025-05-16,Pending
21236,Sharon Byrd,Green Valley Resort,Sri Lanka,Executive,137.21,4.8,2026-03-11,Confirmed
29424,Jill Wade,Blue Lagoon Hotel,India,Family,240.33,4.7,2024-07-24,Cancelled
21680,Rebecca Cooper,City Garden Hotel,United States,Standard,246.8,3.5,2025-08-11,Pending
20429,Sara Grant,Blue Lagoon Hotel,Australia,Executive,484.65,3.2,2025-01-17,Confirmed
23196,Christie Green,Mountain View Hotel,Sri Lanka,Standard,182.09,-1,2024-01-21,Cancelled
23263,Douglas Hernandez,Blue Lagoon Hotel,United States,Deluxe,50.33,3.7,2026-05-23,Cancelled
21366,Matthew Lopez,Mountain View Hotel,Germany,Suite,419.1,4.8,2026-02-02,Confirmed
14503,Crystal Smith,Green Valley Resort,Germany,Deluxe,351.87,1.5,2026-05-01,Pending
13981,James Reese,Grand Palace Hotel,Canada,Standard,272.07,2.9,2025-09-28,Confirmed
11352,Lawrence Sanchez,Blue Lagoon Hotel,United Kingdom,Suite,260.03,1.7,2025-05-16,Cancelled
23632,Christopher Herrera,Mountain View Hotel,Germany,Family,326.93,1.3,2026-06-30,Cancelled
12164,Sarah Hunt,Mountain View Hotel,Singapore,Standard,173.14,2.1,2026-05-18,Completed
